id,host_id,actual_label,prob_illegal,latitude,longitude
51799070,381698920,0,0.8948679015349745,40.75439,-73.99685
52570569,425502493,0,0.8944316101856995,40.74815368652344,-73.98869323730469
822728503736189326,500249074,0,0.8943076696575875,40.70659814066676,-73.74810863762201
1060790025196109539,732535,0,0.8935831364781763,40.80531,-73.94791
690070364410526409,267369381,0,0.8925229282189859,40.61235,-73.92336
649965690762945524,219517861,0,0.8924600663534292,40.75259045937658,-73.93604679763095
1208241249110457793,569747157,0,0.8924396984599369,40.67529,-73.88311
666546073287471564,455073660,0,0.8923833040739488,40.72312,-73.95202
35154803,231281049,0,0.8923609919627526,40.76487,-73.98119
31085028,4399103,0,0.8919860346161712,40.72622,-74.0013
633986809547076584,231281049,0,0.8918905842154013,40.76469,-73.981224
29908937,141754466,0,0.8916312740834036,40.606365,-73.944283
4134035,7677048,0,0.8915914628280648,40.69670128361811,-73.9822190028007
562228465268570725,401202937,0,0.8912765743082184,40.74824,-73.98669
52169754,219517861,0,0.8908517058520631,40.71511,-74.00651
750835631234831601,206258817,0,0.8901517662469435,40.67506615997578,-73.87366833669093
1152656109641800120,127628491,0,0.890151754650589,40.66874,-73.89143
1229023902731509556,401202937,0,0.8899058879431878,40.74765801331439,-73.98875648949591
45634265,11699652,0,0.8898212445754597,40.68926,-73.99463
789446125370099615,227056489,0,0.8893629509474945,40.58331189390447,-73.95433925664643
7331070,22373907,0,0.8893434742380952,40.76603,-73.77133
1309475998047965582,401202937,0,0.8887736213593875,40.74779764513063,-73.98710824889544
1101124537366565735,91445933,0,0.8886855749086283,40.76412768257511,-73.98909428594366
1039243266340853872,475365577,0,0.8885926616166931,40.68,-73.78194
45143239,242924411,0,0.8885213517901369,40.68487,-73.95445
991257665855152119,492703957,0,0.8884092047556958,40.58682194878759,-73.94291475946886
1303617700217918030,492232316,0,0.8881377233638424,40.667029511603495,-73.9385808711457
1102093930679454330,564616146,0,0.8875566223970733,40.6626,-73.87175
813644062830607785,231281049,0,0.8873779822738165,40.76397690226745,-73.9802921681738
786136894869462302,492141179,0,0.8868480749905712,40.6768113,-73.930897
34340357,4852748,0,0.8867918123098465,40.80549,-73.94725
52593554,2473527,0,0.8866046394861331,40.68993,-73.93678
1027513163797598666,455329279,0,0.8865005431956406,40.6781221,-73.86760009999999
6101104,9107715,0,0.8862649774646287,40.77309278128386,-73.95114664698917
1156658607250716102,577584534,0,0.8861128481471249,40.75569,-73.94202
1360911494336023398,678478919,0,0.886099404590108,40.67015610380057,-73.92631755637791
1290768376240023755,11586857,0,0.8859397280025331,40.66341,-73.81494
1168125280377121887,401202937,0,0.8856571851782188,40.74632958637582,-73.98757909558915
724835120949186187,100361034,0,0.8855380586101939,40.67678019937372,-73.96825856400407
1024611102410531795,537002570,0,0.885525906618968,40.608,-74.00788
31059670,232017729,0,0.8851502185848591,40.69529,-73.93189
13997552,108982711,0,0.8848226808150191,40.75622,-73.91389
988565130972118914,5773254,0,0.8837389217038439,40.67692,-73.95598
4885569,17056215,0,0.8830328169394036,40.73053,-74.00097
1034106373368010940,75266494,0,0.882969562653076,40.717864210966496,-73.9894314032417
2284670,11670417,0,0.8827211479564397,40.6281657,-73.9312633
953884582009992940,530534999,0,0.8825547518027896,40.68304,-73.96753
746385312890588448,36793116,0,0.8823137221601507,40.76505,-73.97916
807172063275763015,496749638,0,0.8818816563786043,40.66493199052873,-73.81553072356431
28324221,875830,0,0.8818169938798078,40.75311,-73.97257
22452278,3695529,0,0.879722358275779,40.68373074939184,-73.99494233328178
14507274,849356,0,0.8796689523398009,40.72537,-73.97861
1101129819687240230,91445933,0,0.8793045815464566,40.76628197317886,-73.98682983443848
43716972,343585922,0,0.8789615343760093,40.75349,-73.97227
991236862659991689,436311597,0,0.8789305760002009,40.67672898804211,-73.94262966616517
48587333,219517861,0,0.8788170142253012,40.76331,-73.9762
50114549,401202937,0,0.8787918875864165,40.74767,-73.98664
46535498,348619646,0,0.8784765206494911,40.74627,-73.98801
2151479,10981050,0,0.878463999963989,40.686103216413954,-73.94285640949306
928358388994326377,4852748,0,0.8784133859143859,40.80686244275244,-73.94698956510227
1326843545245474119,578710101,0,0.8777534271685076,40.67406,-73.93318
960483610886728736,532499346,0,0.877749331827701,40.63781,-73.89039
1070531707221095417,14902860,0,0.8761931200213015,40.6843386852503,-73.94667725951236
25784618,3353295,0,0.8751994196619702,40.81004,-73.91177
1126106648674787077,354589401,0,0.8751339477012451,40.77138632262805,-73.9580876562355
51939606,413243090,0,0.875081330366736,40.6862265,-73.8736856
982516022152861124,381698920,0,0.8747505629287395,40.75549,-73.9983
859664945143080328,19177308,0,0.8746566313720016,40.689240854745705,-73.90656615344243
1102934542095541409,546512405,0,0.8738390922927936,40.76393,-73.92389
991327800721394622,436311597,0,0.8737746447895992,40.67643,-73.94459
49046672,348619646,0,0.873295162216978,40.74696,-73.98677
1002825899474348002,436311597,0,0.8732441549574891,40.67665,-73.94492
22785118,126501524,0,0.8730561324756698,40.68495,-73.94131
40759693,222426321,0,0.8730339915852647,40.66185,-73.88953
17669480,112814443,0,0.8718695454111437,40.68424,-73.94597
1221121511065735881,595055257,0,0.8712002725577929,40.68961,-73.93893
49701947,381698920,0,0.8710919907917323,40.75424,-73.99663
963371797604061344,305089539,0,0.870732490982062,40.63804,-73.88603
1103988756068919543,308812032,0,0.8701441517986024,40.6766967,-73.87647799999999
765229505754817003,376377428,0,0.870123103830566,40.689026074468224,-73.9281235377861
1153860659602699823,576905680,0,0.8700116412082641,40.640789707818975,-73.91485548159741
52169886,219517861,0,0.8696735047506465,40.71533,-74.00851
1179802084308327475,10701260,0,0.8692248363254257,40.6781796873107,-73.96574699849381
51934249,381698920,0,0.865810911571057,40.75431,-73.99809
1239161290493617093,401202937,0,0.8652888818774482,40.74755509586805,-73.98889184058713
670528666075637080,398614581,0,0.864585217480377,40.6873501,-73.97510679999999
1189268427790672748,219517861,0,0.8643008561769189,40.70640865505761,-74.01450897804075
53893056,430404643,0,0.863991482534246,40.66215,-73.92846
1500158981582910456,290177147,0,0.8631055154434658,40.7338958,-73.981368
32857674,242924411,0,0.8626129822388511,40.68355,-73.95401
54196777,438952657,0,0.8621442341060525,40.78261,-73.98537
1384965112952491193,572653930,0,0.8620684307978861,40.658443643471934,-73.92788745352244
800130194293808699,6171968,0,0.8620132448449702,40.696167060474885,-73.93280122429132
1016707139766409388,1384388,0,0.8613285610686393,40.65514030000001,-73.9742879
998643579317856973,11135038,0,0.861301765347656,40.73486,-73.9984
917297550127335549,520841617,0,0.8611426085816793,40.68124810391811,-73.75017305994251
